1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300
1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300
1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300
1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300
1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300
1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300
1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300
1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300
1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300
1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300,1.440300
